Year,Month,Danceability_mean,Danceability_std,Energy_mean,Energy_std,Speechiness_mean,Speechiness_std,Acousticness_mean,Acousticness_std,Instrumentalness_mean,Instrumentalness_std,Liveness_mean
1985,5,0.6549,0.120694438,0.7032,0.125982288,0.040895,0.013168842,0.20194,0.116558399,0.001173084,0.001829341,0.10971
1985,6,0.673916667,0.074522781,0.804083333,0.094713259,0.047920833,0.019262443,0.210458333,0.231754223,0.001698199,0.002618309,0.137416667
1985,7,0.674551724,0.07568666,0.813827586,0.097004812,0.056155172,0.021135424,0.205762069,0.23566694,0.002539167,0.002975158,0.1324
1985,8,0.655151515,0.062761016,0.824606061,0.109226525,0.054266667,0.019746387,0.121263636,0.154285869,0.005621811,0.011762794,0.13990303
1985,9,0.648344828,0.050638971,0.804758621,0.137222357,0.048031034,0.019345932,0.082341379,0.066206083,0.006776821,0.014265615,0.111586207
1985,10,0.65572,0.044754441,0.78408,0.134301874,0.049764,0.019832694,0.089008,0.068914947,0.007861282,0.015117674,0.10736
1985,11,0.622804348,0.071943379,0.838347826,0.133522569,0.051119565,0.024350502,0.12753913,0.138024961,0.00545395,0.012823453,0.165786957
1985,12,0.642869565,0.10322459,0.787217391,0.168344345,0.048852174,0.020274382,0.181286957,0.144012343,0.000662483,0.001527285,0.237017391
1986,1,0.634,0.107512516,0.761,0.179017909,0.049390385,0.023988504,0.193192308,0.149539408,0.000838624,0.002015334,0.231792308
1986,2,0.631385965,0.112961712,0.732087719,0.179722632,0.054314035,0.032997795,0.227907018,0.148986658,0.001343905,0.002842043,0.221773684
1986,3,0.642013158,0.124411199,0.690276316,0.184465252,0.058125,0.031980511,0.234509211,0.151892875,0.001762692,0.003607871,0.196010526
1986,4,0.646635135,0.11906365,0.632108108,0.187188394,0.050452703,0.028462728,0.245517568,0.208798546,0.031876948,0.127153454,0.177777027
1986,5,0.629011364,0.133181623,0.627534091,0.206250487,0.052101136,0.029529594,0.258734091,0.267183008,0.034476657,0.129790609,0.126325
1986,6,0.623457627,0.141728166,0.612220339,0.21688747,0.043805085,0.014602839,0.265581356,0.2894162,0.050860234,0.15949362,0.111484746
1986,7,0.640606557,0.147887151,0.631901639,0.222431915,0.039695082,0.012341562,0.287245902,0.28361556,0.078260359,0.198748994,0.131768852
1986,8,0.677745763,0.127432009,0.663627119,0.190091257,0.037023729,0.010155487,0.277301695,0.270579639,0.071612451,0.194116687,0.165805085
1986,9,0.681227273,0.105452483,0.742045455,0.165191356,0.040434091,0.014137546,0.182405682,0.197589376,0.056090141,0.177196493,0.203818182
1986,10,0.699407407,0.089259114,0.772074074,0.135451983,0.044603704,0.0194543,0.143259259,0.134071212,0.046317086,0.160951802,0.180748148
1986,11,0.670625,0.094532181,0.717609375,0.140564691,0.041801563,0.020355277,0.117321094,0.077158413,0.010449789,0.076171314,0.16190625
1986,12,0.65765,0.090682752,0.7735,0.117657478,0.0442375,0.021579866,0.1117475,0.071294656,0.000911158,0.002454408,0.1598725
1987,1,0.6308125,0.099804203,0.793875,0.10110972,0.046435417,0.021489567,0.103563542,0.070147624,0.0016498,0.005314476,0.144085417
1987,2,0.614977273,0.089806896,0.75275,0.126807146,0.042281818,0.022211303,0.079022727,0.064984873,0.005259435,0.0111781,0.134888636
1987,3,0.601674419,0.082998486,0.719837209,0.136716413,0.035897674,0.01062357,0.082204744,0.07448758,0.022044533,0.075243332,0.107344186
1987,4,0.579142857,0.121624422,0.723673469,0.145841293,0.037461224,0.010812971,0.088518531,0.079086648,0.035113502,0.096940889,0.119855102
1987,5,0.556323077,0.127290282,0.737107692,0.144721837,0.039063077,0.010201464,0.122701692,0.105305466,0.032363818,0.09437164,0.097816923
1987,6,0.55728,0.131337552,0.733,0.142566418,0.038472,0.008489394,0.12797016,0.108965617,0.031658642,0.09660197,0.095418
1987,7,0.538121951,0.122601222,0.723756098,0.148681502,0.039707317,0.00632034,0.158244049,0.105594489,0.031801115,0.093011589,0.110914634
1987,8,0.558121212,0.100872059,0.745969697,0.110172162,0.041081818,0.004974212,0.1745,0.10558924,0.009017175,0.019167416,0.10130303
1987,9,0.6080625,0.113924405,0.75184375,0.088331162,0.04118125,0.004614035,0.140891875,0.113326102,0.022296197,0.06001219,0.10208125
1987,10,0.636744186,0.124680371,0.742209302,0.087722658,0.041851163,0.010845854,0.127883721,0.113614998,0.063681232,0.138050235,0.105288372
1987,11,0.691571429,0.103507176,0.731714286,0.098469344,0.045157143,0.017493563,0.119945714,0.146646258,0.127820703,0.203751987,0.102028571
1987,12,0.682962963,0.098758245,0.748222222,0.106126316,0.041418519,0.019351029,0.153057037,0.189023987,0.123604225,0.20641463,0.105166667
1988,1,0.632060606,0.106624616,0.719151515,0.132467949,0.040824242,0.020059288,0.160336364,0.184958938,0.098889335,0.206142924,0.127636364
1988,2,0.608894737,0.130943518,0.7,0.155297622,0.041681579,0.01681267,0.168693237,0.183361262,0.104822649,0.209593029,0.136710526
1988,3,0.603028571,0.134666797,0.651028571,0.172522375,0.043088571,0.016842414,0.217564686,0.227496759,0.121030949,0.226665524,0.137788571
1988,4,0.61325,0.095088201,0.6341875,0.16362212,0.038416667,0.012837003,0.256477604,0.238289621,0.120835672,0.208054286,0.16013125
1988,5,0.633777778,0.083996453,0.684977778,0.178529663,0.034157778,0.007411462,0.223451644,0.225357493,0.141247075,0.208225232,0.185102222
1988,6,0.643969697,0.06435278,0.717060606,0.191274825,0.030557576,0.004923479,0.212781848,0.225796704,0.102245616,0.174773829,0.171784848
1988,7,0.63268,0.077230754,0.73332,0.186688482,0.032886,0.009514951,0.2216456,0.205227776,0.052566706,0.130596254,0.13835
1988,8,0.630725,0.093015022,0.659075,0.190494012,0.036075,0.012490668,0.18684225,0.186198902,0.010651852,0.066383796,0.1185525
1988,9,0.639121951,0.090797631,0.674121951,0.186333866,0.036795122,0.013110739,0.141202927,0.151158759,0.00018561,0.000297614,0.113187805
1988,10,0.633313725,0.079124836,0.730313725,0.197019034,0.038717647,0.012192862,0.11529902,0.124212121,0.000531624,0.001010728,0.097337255
1988,11,0.639025641,0.094702717,0.663,0.218342922,0.038520513,0.012289302,0.101000513,0.11771527,0.000794056,0.001277549,0.107002564
1988,12,0.6841,0.127999083,0.6571,0.203504726,0.05391,0.046819943,0.0871037,0.120714154,0.00077449,0.001263884,0.10616
1989,1,0.677794872,0.13878366,0.615897436,0.197568748,0.053623077,0.047733319,0.179617128,0.231792566,0.000468834,0.000995353,0.110564103
1989,2,0.678969697,0.141452175,0.615424242,0.195711368,0.054972727,0.051432901,0.289161303,0.272617023,3.77E-05,6.69E-05,0.090142424
1989,3,0.686088889,0.161103273,0.653911111,0.183551061,0.057173333,0.045037784,0.231680089,0.257048452,0.005642231,0.020856915,0.158797778
1989,4,0.690130435,0.14816266,0.631028986,0.195964055,0.054523188,0.041938187,0.214517899,0.242218596,0.005018206,0.019462623,0.171956522
1989,5,0.692612903,0.142900327,0.674290323,0.212735685,0.050196774,0.037633134,0.187146081,0.228523419,0.001127027,0.002651953,0.181380645
1989,6,0.714377778,0.127872502,0.709866667,0.214725681,0.047617778,0.023277919,0.127727778,0.157637304,0.001437253,0.003049891,0.146002222
1989,7,0.682659574,0.129788,0.649191489,0.239911183,0.045212766,0.021441991,0.15617234,0.221465973,0.00173739,0.003254233,0.177140426
1989,8,0.66925,0.133057106,0.634375,0.244991738,0.046790625,0.02107315,0.1991175,0.254538746,0.001584005,0.00312753,0.18440625
1989,9,0.657813953,0.123537975,0.718372093,0.229318143,0.041360465,0.016523103,0.220856047,0.244310092,0.001607721,0.003159617,0.171232558
1989,10,0.625477273,0.123129066,0.73325,0.227003547,0.03965,0.013556248,0.213694091,0.221351304,0.0008347,0.002348311,0.162254545
1989,11,0.600489362,0.123070654,0.671489362,0.226770318,0.0369,0.013861677,0.218467319,0.214557719,0.000736817,0.002288072,0.15347234
1989,12,0.606428571,0.117843823,0.689285714,0.200679782,0.037759184,0.014824205,0.166634898,0.174855422,0.000202216,0.001160414,0.168357143
1990,1,0.63273913,0.124544046,0.666826087,0.213836002,0.037447826,0.01393419,0.181058435,0.189150596,7.34E-05,0.00018145,0.153965217
1990,2,0.641531915,0.124348013,0.670808511,0.207262136,0.037759574,0.013889637,0.180774213,0.190022275,0.000114046,0.00024221,0.170285106
1990,3,0.627576923,0.130274574,0.660211538,0.196659887,0.035686538,0.010436607,0.185833269,0.191588672,0.000122417,0.00025423,0.174513462
1990,4,0.6934375,0.129670535,0.6766875,0.236712625,0.038134375,0.009190093,0.160899375,0.202913101,0.004887644,0.013897665,0.15746875
1990,5,0.670571429,0.13054258,0.690107143,0.230266406,0.046503571,0.022500395,0.117212857,0.140451587,0.005657909,0.012747876,0.213067857
1990,6,0.565972222,0.176104756,0.685833333,0.191434957,0.057238889,0.054243015,0.157133333,0.148294244,0.006393644,0.013039931,0.217730556
1990,7,0.56525,0.159856993,0.747125,0.180623606,0.0914,0.096527101,0.1579725,0.16790541,0.009678473,0.017534017,0.1940125
1990,8,0.5528125,0.171539225,0.70275,0.192693137,0.08371875,0.098335103,0.14463,0.170227114,0.007841223,0.017445518,0.162225
1990,9,0.59054386,0.184173644,0.754719298,0.195457956,0.067563158,0.06189971,0.121403158,0.196629699,0.00786789,0.015046999,0.167989474
1990,10,0.566333333,0.195562863,0.703508772,0.245510556,0.057442105,0.036082326,0.223075789,0.292306932,0.006863551,0.013975071,0.171154386
1990,11,0.594354167,0.17640554,0.7479375,0.243897119,0.060425,0.036247186,0.239343333,0.308733318,0.006285526,0.01158921,0.192885417
1990,12,0.63519697,0.173240004,0.658939394,0.248241686,0.059107576,0.042370339,0.310322606,0.309701008,0.004347332,0.006566091,0.208315152
1991,1,0.639816327,0.181896453,0.606653061,0.236048772,0.060630612,0.043677093,0.347432898,0.308059668,0.032266408,0.139942908,0.193967347
1991,2,0.607458333,0.177938545,0.578208333,0.229827869,0.053770833,0.039911658,0.383066917,0.28714917,0.017644608,0.101197809,0.182045833
1991,3,0.634285714,0.15420414,0.547367347,0.197279803,0.0468,0.040701802,0.342078367,0.277889352,0.002741288,0.006274854,0.152630612
1991,4,0.651589744,0.091656314,0.639794872,0.177129625,0.033348718,0.003115232,0.259174795,0.225784319,0.007093676,0.012736066,0.108097436
1991,5,0.654536585,0.090504447,0.647219512,0.16667086,0.034778049,0.005062831,0.268906244,0.244819242,0.00710374,0.013551514,0.109960976
1991,6,0.665137255,0.069774213,0.691745098,0.154926672,0.037403922,0.006485028,0.250431275,0.227973644,0.007189948,0.013430268,0.141637255
1991,7,0.659282051,0.061164983,0.716487179,0.156614826,0.038882051,0.007011414,0.270783487,0.220364954,0.008331597,0.013512644,0.170038462
1991,8,0.673617021,0.072619782,0.716446809,0.156695053,0.043402128,0.019642517,0.271967979,0.225007985,0.008668187,0.013615214,0.173831915
1991,9,0.7013,0.078535364,0.7381,0.134206827,0.05247,0.031529692,0.197038933,0.186399692,0.005757532,0.01092182,0.168693333
1991,10,0.72128,0.079786966,0.7184,0.150776048,0.057108,0.034608668,0.142496,0.144707571,0.019192952,0.054621415,0.148456
1991,11,0.737363636,0.084131897,0.62169697,0.182222646,0.053493939,0.036979901,0.143559091,0.231779733,0.031926932,0.072221089,0.182909091
1991,12,0.733285714,0.089696136,0.6365,0.226830251,0.054164286,0.035377616,0.154118571,0.29126322,0.034933064,0.072169934,0.194371429
1992,1,0.725416667,0.081395928,0.679833333,0.259250201,0.048383333,0.024039834,0.160970833,0.314531623,0.047911075,0.076471365,0.209408333
1992,2,0.705363636,0.109250806,0.604787879,0.263653508,0.042154545,0.018393003,0.276304545,0.332611027,0.031094159,0.072495712,0.229184848
1992,3,0.709444444,0.112679714,0.584555556,0.25335371,0.03937037,0.016003529,0.285183704,0.322771072,0.001040215,0.00166434,0.167185185
1992,4,0.701375,0.113398455,0.67465625,0.199406799,0.04045,0.016227993,0.182683125,0.244362022,0.000891391,0.001564932,0.16615625
1992,5,0.692702128,0.1097287,0.710574468,0.169335112,0.041793617,0.015723292,0.152177447,0.201933147,0.000764414,0.001469282,0.207182979
1992,6,0.606142857,0.086047573,0.7192,0.183239124,0.036085714,0.011723233,0.145657714,0.213724451,0.001496978,0.002504932,0.206214286
1992,7,0.58772973,0.074187693,0.763891892,0.178830116,0.040335135,0.015550495,0.115908108,0.21420108,0.00352725,0.014153475,0.222610811
1992,8,0.612275,0.068581222,0.80765,0.134037222,0.04247,0.015869131,0.0658555,0.134018833,0.011524623,0.028560731,0.2144625
1992,9,0.648,0.083851456,0.751709677,0.159546063,0.044164516,0.019812547,0.049082581,0.058214655,0.003165753,0.015379252,0.198909677
1992,10,0.661777778,0.129231643,0.749981481,0.171508566,0.061907407,0.054371309,0.055285111,0.079316324,0.033069941,0.110521164,0.189435185
1992,11,0.609666667,0.171949968,0.658606061,0.239915733,0.060954545,0.061094282,0.145034788,0.247769687,0.062988007,0.157130301,0.181087879
1992,12,0.594714286,0.173384064,0.620657143,0.242410923,0.059414286,0.059290705,0.204601371,0.285317021,0.059366397,0.153167672,0.168365714
1993,1,0.556803922,0.188472918,0.628176471,0.228870068,0.069215686,0.064808565,0.199593725,0.271241207,0.050986549,0.142736122,0.193303922
1993,2,0.528463415,0.195871016,0.63802439,0.227948184,0.073260976,0.06614873,0.20495278,0.280556242,0.027427387,0.10383729,0.18824878
1993,3,0.603457143,0.166754018,0.604514286,0.22804558,0.085468571,0.073169842,0.25154,0.308574141,0.002415179,0.006809776,0.181074286
1993,4,0.584761905,0.149908559,0.625761905,0.234796831,0.083180952,0.072414239,0.229524762,0.286865405,0.001021685,0.004544324,0.201009524
1993,5,0.592571429,0.122494357,0.693892857,0.207150949,0.075733929,0.063227995,0.1589725,0.213965341,0.042080446,0.135515345,0.202523214
1993,6,0.62622449,0.124658578,0.704265306,0.189733121,0.072977551,0.06122766,0.140913061,0.176502127,0.038480698,0.130288686,0.194120408
1993,7,0.592606061,0.141746782,0.695121212,0.197773415,0.060022727,0.049565552,0.137728364,0.188633066,0.039942081,0.12521686,0.183980303
1993,8,0.612446429,0.151204007,0.723035714,0.169956247,0.065673214,0.05211873,0.165957214,0.204101658,0.037720594,0.122094223,0.188007143
1993,9,0.622888889,0.160408755,0.698407407,0.161162349,0.062644444,0.048904731,0.199634889,0.222814438,0.039120656,0.124151551,0.18897037
1993,10,0.646855072,0.173022378,0.679507246,0.164982497,0.069431884,0.060309756,0.204988841,0.237345507,0.010165777,0.057766458,0.188486957
1993,11,0.666122449,0.156417927,0.691102041,0.164505603,0.075359184,0.065694609,0.219804571,0.250724905,0.000152662,0.000475781,0.199114286
1993,12,0.6644,0.150437,0.6826,0.153335105,0.074428889,0.06816791,0.1949264,0.244114495,0.000166505,0.000494522,0.188213333
1994,1,0.679758621,0.141319137,0.67937931,0.141153621,0.067798276,0.064968515,0.174619828,0.231234763,0.006175058,0.019810704,0.155765517
1994,2,0.672282051,0.144696042,0.679717949,0.149863086,0.052494872,0.05508941,0.148897436,0.213480616,0.007207538,0.021539489,0.116461538
1994,3,0.6511,0.15446148,0.6654,0.149346748,0.05229,0.05438151,0.142375,0.210434762,0.00702735,0.021292068,0.12655
1994,4,0.611333333,0.132643831,0.664410256,0.168531384,0.036087179,0.009765734,0.157698718,0.235875073,0.009009,0.023733598,0.132076923
1994,5,0.696137931,0.14249379,0.676103448,0.132601806,0.042137931,0.016246987,0.116885862,0.188054005,0.068563041,0.132122004,0.107055172
1994,6,0.662076923,0.164110919,0.741461538,0.129935132,0.045892308,0.017947232,0.069472308,0.082731987,0.076477538,0.137554491,0.107161538
1994,7,0.668148148,0.177699769,0.767148148,0.124794817,0.049711111,0.017100007,0.050948148,0.068341261,0.09205383,0.145784302,0.114103704
1994,8,0.630923077,0.17590814,0.729653846,0.145981079,0.046407692,0.017352785,0.076541538,0.094178633,0.075109641,0.1381086,0.112438462
1994,9,0.599483871,0.18882547,0.718387097,0.152540197,0.0439,0.017069271,0.158957419,0.20836498,0.059560812,0.130235384,0.095154839
1994,10,0.61812766,0.179988359,0.666382979,0.146916207,0.038980851,0.01553583,0.179628936,0.204408292,0.044626641,0.120250466,0.186825532
1994,11,0.652977273,0.176450334,0.643522727,0.143916883,0.041986364,0.018618665,0.176117182,0.198768235,0.085994434,0.210874988,0.153845455
1994,12,0.660969231,0.164737952,0.615584615,0.138662122,0.039993846,0.016085338,0.186833846,0.184969983,0.063245318,0.202348693,0.153636923
1995,1,0.66854902,0.154531332,0.615019608,0.137924543,0.040017647,0.01586562,0.180049569,0.170126683,0.058414834,0.200526307,0.154592157
1995,2,0.698020408,0.110319704,0.624204082,0.137738729,0.041116327,0.016260501,0.144161796,0.10816527,0.060799113,0.204299456,0.160779592
1995,3,0.697211538,0.118296791,0.639596154,0.152274296,0.043221154,0.016096307,0.146057519,0.13955671,0.057602771,0.19862835,0.177505769
1995,4,0.70695082,0.11796644,0.665032787,0.156135301,0.045598361,0.015520272,0.155227951,0.155410802,0.061491415,0.204132376,0.152104918
1995,5,0.693139535,0.120975318,0.671581395,0.180005983,0.045304651,0.013359337,0.140483442,0.167112378,0.03543564,0.157242161,0.125139535
1995,6,0.669707317,0.129487498,0.686365854,0.17559595,0.042573171,0.012005832,0.187424,0.223162181,0.00651386,0.019069293,0.151639024
1995,7,0.638107143,0.123138013,0.700732143,0.176431443,0.039682143,0.0118164,0.2312015,0.255797729,0.077398037,0.190465161,0.185330357
1995,8,0.6524,0.091928847,0.69525,0.171495047,0.03887,0.012321801,0.217224,0.250747919,0.056461344,0.14732873,0.1978
1995,9,0.644351852,0.081581805,0.667407407,0.183551188,0.036462963,0.010705409,0.269815926,0.260420217,0.052263957,0.142090198,0.179112963
1995,10,0.639980392,0.082989033,0.658078431,0.186357167,0.035380392,0.00864088,0.288680784,0.249332039,0.06764398,0.175311005,0.179635294
1995,11,0.634326923,0.079277799,0.686480769,0.194453229,0.034851923,0.007010482,0.299853269,0.249447475,0.076185333,0.211747158,0.210746154
1995,12,0.615082192,0.106163364,0.677671233,0.192829808,0.034289041,0.00491168,0.312341781,0.242242456,0.091891733,0.231278023,0.212668493
1996,1,0.610448276,0.112227084,0.679862069,0.191744114,0.034641379,0.004750071,0.305574483,0.238956335,0.092523195,0.232364657,0.215024138
1996,2,0.613803279,0.11199536,0.693819672,0.186102974,0.041393443,0.025676824,0.276703607,0.234007612,0.087976565,0.227376308,0.213034426
1996,3,0.627365079,0.120202021,0.677904762,0.200338722,0.045315873,0.029894407,0.236635714,0.205984479,0.056163045,0.191153545,0.219690476
1996,4,0.623155556,0.123656775,0.611,0.21164926,0.046573333,0.033087957,0.270918222,0.211147549,0.00010017,0.000232638,0.237382222
1996,5,0.645325581,0.094162403,0.595953488,0.207703767,0.04777907,0.03346669,0.277596977,0.211117472,0.057844264,0.213135083,0.235365116
1996,6,0.681666667,0.092320834,0.646466667,0.223916847,0.055288889,0.038076265,0.269702222,0.228812664,0.092749317,0.262540946,0.267735556
1996,7,0.683351351,0.101274165,0.665189189,0.226347304,0.049745946,0.033574863,0.277268108,0.245544935,0.103096639,0.258114066,0.26607027
1996,8,0.668395349,0.124006171,0.651674419,0.215319112,0.055162791,0.035348928,0.292233721,0.244466696,0.125579538,0.264802658,0.180313953
1996,9,0.627545455,0.117116686,0.637848485,0.207170389,0.046845455,0.025633329,0.283683333,0.257804798,0.115073095,0.240350467,0.158845455
1996,10,0.6366,0.113010711,0.634133333,0.206191697,0.04374,0.024427565,0.312646667,0.252684382,0.029825604,0.063802261,0.168333333
1996,11,0.663821429,0.105342845,0.685321429,0.192152342,0.044514286,0.023140484,0.267785714,0.240379254,0.021105701,0.046006256,0.194178571
1996,12,0.6688,0.109743049,0.7172,0.18419372,0.04636,0.024116786,0.23556,0.235505321,0.02363838,0.048406539,0.199
1997,1,0.641538462,0.087957012,0.745846154,0.074128094,0.035507692,0.008645274,0.156846154,0.175830309,0.036364406,0.056646062,0.159846154
1997,2,0.660058824,0.093256682,0.752058824,0.102801064,0.034252941,0.00807497,0.141405882,0.155184143,0.027808705,0.051568897,0.157294118
1997,3,0.67990625,0.096933752,0.72828125,0.126422036,0.05571875,0.04926026,0.103632812,0.136595298,0.039838634,0.125298147,0.15553125
1997,4,0.721,0.103419856,0.70392,0.131400761,0.075384,0.06559423,0.1026896,0.139844803,0.109449711,0.25592504,0.169772
1997,5,0.716086957,0.093947225,0.74623913,0.136487718,0.06985,0.054910694,0.073019565,0.122268086,0.077610165,0.214284679,0.136063043
1997,6,0.717,0.086983559,0.719636364,0.144902387,0.068036364,0.050598341,0.095310909,0.142099617,0.065485705,0.198061202,0.130727273
1997,7,0.698422222,0.090819874,0.719422222,0.151964483,0.066215556,0.050614214,0.080576889,0.13351001,0.063882281,0.196044346,0.113633333
1997,8,0.665961538,0.065345526,0.7265,0.162069036,0.049534615,0.022974051,0.100610577,0.144852746,0.027562399,0.132595468,0.109855769
1997,9,0.644765957,0.098154318,0.73387234,0.157466852,0.052497872,0.024988567,0.109028936,0.142875357,0.00111122,0.002565948,0.129068085
1997,10,0.628439024,0.111579131,0.726121951,0.152591971,0.054395122,0.027511152,0.118007805,0.142248141,0.00082478,0.002491854,0.142726829
1997,11,0.6143,0.109847436,0.76658,0.152425035,0.052484,0.028097624,0.094886,0.125972548,0.003686448,0.009398851,0.166426
1997,12,0.58452,0.126145128,0.75908,0.159801418,0.047132,0.024600554,0.1385912,0.142596856,0.00678918,0.012541833,0.214704
1998,1,0.56928125,0.141321695,0.771875,0.146648966,0.047690625,0.023952525,0.1234465,0.140508841,0.012816645,0.025718581,0.208975
1998,2,0.540666667,0.177255579,0.7811,0.130496228,0.05283,0.026857686,0.099131867,0.157080207,0.018301218,0.034212981,0.209073333
1998,3,0.556166667,0.195580966,0.794,0.111654569,0.059419444,0.034541088,0.115162667,0.176876328,0.01401111,0.03191225,0.215344444
1998,4,0.5596,0.193972084,0.78855,0.098843297,0.054705,0.032134022,0.1337364,0.188890468,0.010330499,0.029950771,0.22331
1998,5,0.594372093,0.193997548,0.781395349,0.105451668,0.055593023,0.031456307,0.162327628,0.204430562,0.005276394,0.020978418,0.264993023
1998,6,0.614705882,0.187994766,0.784176471,0.108823591,0.054176471,0.032122541,0.229235294,0.221321565,0.000778958,0.001183626,0.278535294
1998,7,0.639771429,0.152970025,0.7922,0.122537341,0.04968,0.033384919,0.198332571,0.214655313,0.040231559,0.130408787,0.193014286
1998,8,0.682021277,0.136542475,0.742276596,0.157275403,0.04942766,0.033813135,0.187117021,0.217010719,0.054002036,0.142317661,0.157404255
1998,9,0.6612,0.170993057,0.731425,0.153005093,0.0501175,0.03317162,0.174682,0.212910559,0.051735114,0.13868233,0.15211
1998,10,0.632655172,0.177689514,0.70562069,0.139140826,0.064889655,0.077375491,0.179296552,0.206339741,0.054943985,0.131544918,0.17805
1998,11,0.633977778,0.179881588,0.686955556,0.130109037,0.070324444,0.085780492,0.175649333,0.206631211,0.0491036,0.119376916,0.207482222
1998,12,0.604277778,0.139870064,0.692166667,0.130002747,0.036177778,0.01546153,0.154229044,0.141246262,0.0057852,0.016463694,0.238411111
1999,1,0.628318182,0.148157015,0.67825,0.116937496,0.039484091,0.019180731,0.159612659,0.140879675,0.005913591,0.016583791,0.219079545
1999,2,0.612777778,0.118012375,0.712555556,0.12650521,0.042877778,0.029287044,0.129362378,0.134868894,8.14E-05,0.000166587,0.1751
1999,3,0.646,0.097557132,0.738117647,0.136540984,0.047414706,0.032114229,0.079978224,0.090696899,0.004367694,0.024673409,0.162235294
1999,4,0.623333333,0.116489607,0.756333333,0.145062548,0.041925,0.021620643,0.063182822,0.076663635,0.016217544,0.045820032,0.161897222
1999,5,0.625719298,0.114791388,0.758052632,0.142361263,0.042375439,0.022516924,0.075014509,0.091815599,0.012794549,0.041047799,0.159015789
1999,6,0.619366667,0.100558098,0.72985,0.130014579,0.041186667,0.023340453,0.10906008,0.111033905,0.007463558,0.031595441,0.175475
1999,7,0.622011494,0.084798461,0.741563218,0.111340949,0.050001149,0.036222396,0.129372414,0.125245049,0.005293635,0.019471699,0.154001149
1999,8,0.601260274,0.105432051,0.745369863,0.112352559,0.068910959,0.102440776,0.138095068,0.141734801,0.005073055,0.019061837,0.150347945
1999,9,0.622743243,0.112177948,0.762405405,0.119352467,0.072671622,0.115401448,0.16959027,0.153653322,0.004968376,0.018948907,0.174181081
1999,10,0.631403846,0.115744154,0.789182692,0.124166719,0.069677885,0.10910361,0.153069112,0.152306174,0.005807064,0.019336129,0.180254808
1999,11,0.635962963,0.119111444,0.820567901,0.11367112,0.071108642,0.110442654,0.124721812,0.146648999,0.006815741,0.02047798,0.176390123
1999,12,0.63844,0.125643128,0.82068,0.119129972,0.072457333,0.114027026,0.110011691,0.143050208,0.007592413,0.021183292,0.183253333
2000,1,0.65127907,0.115241603,0.781744186,0.159353413,0.067519767,0.117371725,0.134562744,0.159644134,0.008151184,0.022007935,0.196656977
2000,2,0.65815625,0.114369523,0.771171875,0.149861053,0.043909375,0.021010245,0.1681762,0.171294204,0.004743319,0.015449061,0.164151563
2000,3,0.660054545,0.10777659,0.756290909,0.149148531,0.042492727,0.022321181,0.198332713,0.180856499,0.000824566,0.003860596,0.170923636
2000,4,0.67428169,0.109451644,0.749676056,0.145243124,0.046446479,0.032205482,0.18309507,0.184988737,0.001511495,0.005265856,0.173447887
2000,5,0.674661017,0.114739677,0.748457627,0.142905723,0.048150847,0.03132691,0.176271356,0.182957246,0.001530102,0.005172523,0.186188136
2000,6,0.657981132,0.115483847,0.754283019,0.146249441,0.050516981,0.032394365,0.148511887,0.164076055,0.00057287,0.002822448,0.196996226
2000,7,0.664635135,0.11272862,0.785527027,0.144358403,0.051497297,0.031658243,0.104217162,0.115137998,0.000553402,0.00158788,0.226516216
2000,8,0.6875,0.116253999,0.785090909,0.137241923,0.046372727,0.023001328,0.088753182,0.107043146,0.004916276,0.01869055,0.216713636
2000,9,0.697475,0.112824606,0.7913625,0.13559146,0.04631,0.020124251,0.07748125,0.105800079,0.029034522,0.142161245,0.21363125
2000,10,0.68734375,0.114990299,0.79496875,0.126673931,0.04523125,0.019638583,0.10081625,0.129433166,0.006592195,0.021660124,0.193240625
2000,11,0.684073529,0.119063675,0.800588235,0.097290799,0.055354412,0.05028157,0.105716765,0.13395302,0.006103596,0.021074728,0.155707353
2000,12,0.67095122,0.113627494,0.784585366,0.095013443,0.05887561,0.056375622,0.129737073,0.145954756,0.005919435,0.021458404,0.161293902
2001,1,0.670603175,0.107094402,0.791698413,0.089640255,0.06105873,0.057385515,0.123548095,0.136887746,0.004683553,0.019149909,0.165144444
2001,2,0.651355932,0.103982718,0.799322034,0.100418339,0.068472881,0.060094962,0.108058305,0.126712192,0.000306411,0.000856254,0.179794915
2001,3,0.634443038,0.122326145,0.779493671,0.116327993,0.081812658,0.088207921,0.108119114,0.140935417,0.000117499,0.000298491,0.206556962
2001,4,0.632241379,0.130029863,0.749689655,0.114374762,0.092405172,0.102949597,0.113884138,0.151257233,0.000213417,0.00062343,0.20915
2001,5,0.617785714,0.117500749,0.729714286,0.115264394,0.086292857,0.099058282,0.133472143,0.151498729,0.000335354,0.000724455,0.205235714
2001,6,0.641882353,0.123480197,0.706647059,0.103111845,0.092963235,0.109903693,0.175671029,0.154607483,0.000939274,0.002281356,0.198054412
2001,7,0.654192308,0.128226368,0.697326923,0.111186069,0.099265385,0.113762925,0.203465577,0.148391823,0.038941076,0.191074871,0.203521154
2001,8,0.688489796,0.125345875,0.680816327,0.117238659,0.0756,0.070025329,0.214172245,0.130969237,0.081441073,0.272193429,0.155797959
2001,9,0.666076923,0.13993243,0.664923077,0.126058713,0.075589744,0.069220856,0.165583974,0.138290912,0.051221533,0.218516651,0.143788462
